day_name,day,hour,ta
Monday,0,0,25.203186274509804
Monday,0,1,25.09421568627451
Monday,0,2,24.99887254901961
Monday,0,3,24.91078431372549
Monday,0,4,24.83549019607843
Monday,0,5,24.770243902439024
Monday,0,6,24.657389162561575
Monday,0,7,24.163676470588236
Monday,0,8,23.79647058823529
Monday,0,9,23.80764705882353
Monday,0,10,23.954264705882352
Monday,0,11,24.049439252336448
Monday,0,12,24.102456140350874
Monday,0,13,24.12793859649123
Monday,0,14,24.172236842105264
Monday,0,15,24.193771929824564
Monday,0,16,24.189914529914528
Monday,0,17,24.081491228070174
Monday,0,18,23.97008733624454
Monday,0,19,24.123508771929824
Monday,0,20,24.548534482758622
Monday,0,21,24.784999999999997
Monday,0,22,24.859649122807017
Monday,0,23,24.840175438596493
Tuesday,1,0,24.803947368421053
Tuesday,1,1,24.741528384279476
Tuesday,1,2,24.673782608695653
Tuesday,1,3,24.628157894736844
Tuesday,1,4,24.57859649122807
Tuesday,1,5,24.530438596491226
Tuesday,1,6,24.492850877192982
Tuesday,1,7,24.1665350877193
Tuesday,1,8,23.69105263157895
Tuesday,1,9,23.56048245614035
Tuesday,1,10,23.65951754385965
Tuesday,1,11,23.73295652173913
Tuesday,1,12,23.74311403508772
Tuesday,1,13,23.720657894736846
Tuesday,1,14,23.715000000000003
Tuesday,1,15,23.688815789473686
Tuesday,1,16,23.661491228070176
Tuesday,1,17,23.51228070175439
Tuesday,1,18,23.35762331838565
Tuesday,1,19,23.688425925925927
Tuesday,1,20,24.226697247706422
Tuesday,1,21,24.466157407407405
Tuesday,1,22,24.47516129032258
Tuesday,1,23,24.424418604651162
Wednesday,2,0,24.342
Wednesday,2,1,24.32235849056604
Wednesday,2,2,24.284537037037037
Wednesday,2,3,24.216359447004606
Wednesday,2,4,24.185925925925925
Wednesday,2,5,24.173564814814814
Wednesday,2,6,24.181064814814814
Wednesday,2,7,23.876805555555556
Wednesday,2,8,23.488796296296297
Wednesday,2,9,23.476221198156683
Wednesday,2,10,23.612651162790698
Wednesday,2,11,23.694444444444443
Wednesday,2,12,23.64759259259259
Wednesday,2,13,23.58421296296296
Wednesday,2,14,23.58327102803738
Wednesday,2,15,23.548148148148147
Wednesday,2,16,23.484537037037036
Wednesday,2,17,23.413917050691243
Wednesday,2,18,23.40226851851852
Wednesday,2,19,23.687281105990785
Wednesday,2,20,24.13240740740741
Wednesday,2,21,24.35240740740741
Wednesday,2,22,24.36914027149321
Wednesday,2,23,24.32412037037037
Thursday,3,0,24.269675925925927
Thursday,3,1,24.193348623853208
Thursday,3,2,24.112626728110598
Thursday,3,3,24.056574074074074
Thursday,3,4,24.002710280373833
Thursday,3,5,24.031157407407406
Thursday,3,6,24.070555555555554
Thursday,3,7,23.835046296296294
Thursday,3,8,23.563564814814814
Thursday,3,9,23.68712962962963
Thursday,3,10,23.832916666666666
Thursday,3,11,23.925
Thursday,3,12,23.96263888888889
Thursday,3,13,24.047281105990784
Thursday,3,14,24.103101851851854
Thursday,3,15,24.079305555555557
Thursday,3,16,24.011435185185185
Thursday,3,17,23.864654377880186
Thursday,3,18,23.797175925925924
Thursday,3,19,23.946111111111108
Thursday,3,20,24.242037037037036
Thursday,3,21,24.37421296296296
Thursday,3,22,24.377175925925926
Thursday,3,23,24.31101851851852
Friday,4,0,24.277083333333334
Friday,4,1,24.196958333333335
Friday,4,2,24.127291666666668
Friday,4,3,24.073249999999998
Friday,4,4,24.0245
Friday,4,5,24.039583333333333
Friday,4,6,24.090666666666667
Friday,4,7,23.824625
Friday,4,8,23.51154166666667
Friday,4,9,23.564083333333333
Friday,4,10,23.770413223140494
Friday,4,11,23.862033195020746
Friday,4,12,23.941625
Friday,4,13,23.99614035087719
Friday,4,14,24.06587719298246
Friday,4,15,24.145336134453782
Friday,4,16,24.09297520661157
Friday,4,17,23.96695833333333
Friday,4,18,23.852958333333333
Friday,4,19,24.01291666666667
Friday,4,20,24.33566666666667
Friday,4,21,24.441625
Friday,4,22,24.42575
Friday,4,23,24.345573770491804
Saturday,5,0,24.30736607142857
Saturday,5,1,24.226008771929823
Saturday,5,2,24.18686274509804
Saturday,5,3,24.09719298245614
Saturday,5,4,24.04078947368421
Saturday,5,5,23.995394736842105
Saturday,5,6,23.950438596491228
Saturday,5,7,23.941666666666666
Saturday,5,8,24.04951965065502
Saturday,5,9,24.296053811659196
Saturday,5,10,24.658508771929824
Saturday,5,11,25.092543859649126
Saturday,5,12,25.49391111111111
Saturday,5,13,25.830964912280702
Saturday,5,14,26.085526315789473
Saturday,5,15,26.235796460176992
Saturday,5,16,26.312631578947368
Saturday,5,17,26.209473684210526
Saturday,5,18,26.002086956521737
Saturday,5,19,25.70837962962963
Saturday,5,20,25.427892156862743
Saturday,5,21,25.22279411764706
Saturday,5,22,25.04514705882353
Saturday,5,23,24.895196078431372
Sunday,6,0,24.780147058823527
Sunday,6,1,24.67235294117647
Sunday,6,2,24.585539215686275
Sunday,6,3,24.496634146341464
Sunday,6,4,24.428682926829268
Sunday,6,5,24.37872549019608
Sunday,6,6,24.33161764705882
Sunday,6,7,24.338039215686276
Sunday,6,8,24.47307692307692
Sunday,6,9,24.77593137254902
Sunday,6,10,25.184975609756098
Sunday,6,11,25.605294117647055
Sunday,6,12,25.973235294117647
Sunday,6,13,26.294460784313724
Sunday,6,14,26.519950980392156
Sunday,6,15,26.60490196078431
Sunday,6,16,26.641176470588235
Sunday,6,17,26.530245098039217
Sunday,6,18,26.32308823529412
Sunday,6,19,26.085588235294118
Sunday,6,20,25.848137254901964
Sunday,6,21,25.64436274509804
Sunday,6,22,25.477401960784317
Sunday,6,23,25.326960784313723
